0,0,3.75,Cash
7.5,1320,27.3,Credit Card
1.3,360,8.75,Credit Card
6.2,840,22.25,Credit Card
0,300,6,Cash
8.9,1020,30,Credit Card
2,540,10.75,Cash
1.1,300,7.75,No Charge
1.2,360,10.5,Credit Card
3.5,540,13.65,Cash
0.3,240,8.5,Cash
0.9,360,7.5,Cash
4.4,900,16.25,Credit Card
0,720,9.25,Cash
1.5,900,11.75,Credit Card
2.4,660,11.5,Credit Card
0,300,7.5,Credit Card
0,0,12.3,Credit Card
0,0,17.7,Credit Card
2.53,780,10.25,Cash
1,420,6.5,Cash
10.3,3120,41.88,Credit Card
1.4,420,7.25,Cash
0,0,5.5,Credit Card
8.4,600,24.25,Cash
1.2,480,8,Credit Card
0,120,4.75,Cash
1,2160,55.2,Credit Card
0.8,240,6.75,Cash
0,0,6.9,Credit Card
0,1200,42,Credit Card
1.4,420,7.25,Cash
3.2,900,14.7,Credit Card
0,360,7.5,Credit Card
0,0,10.2,Credit Card
0.1,480,9,Cash
0,360,5.75,Cash
0.9,2340,50.7,Credit Card
0,180,4.25,Cash
16.8,2640,56.4,Credit Card
0.7,360,5.75,Cash
0.6,240,5.75,Cash
1.6,540,13,Credit Card
5.7,660,13.85,Cash
1.9,720,9.25,Cash
14.5,1200,41.25,Credit Card
0,0,3.25,Cash
0,0,15,Credit Card
9,1980,28,Cash
0,360,6,Cash
2.5,480,10.5,Cash
0.8,240,8.25,Credit Card
1.5,540,7.75,Cash
0,480,7.75,Cash
1.2,600,11.5,Credit Card
0,420,6.5,Cash
17,2880,48.25,Cash
0,900,10.75,Credit Card
9.1,1320,26.5,Cash
1.1,420,8.75,Credit Card
1.1,420,6.5,Cash
0.4,180,5.5,Cash
1.4,420,7.5,Cash
0.1,600,9.75,Cash
1.1,300,8,Credit Card
0,1020,16.8,Credit Card
0,0,12.3,Credit Card
1.8,420,8,Cash
1.6,420,7.25,Cash
0.7,420,8.75,Credit Card
3.8,720,12.75,Cash
0,0,57.9,Credit Card
0.8,420,6.25,Cash
0,0,8.1,Credit Card
1.4,600,8,Cash
0,0,7.25,Credit Card
0.9,360,7.75,Credit Card
0.67,240,5.25,Cash
0.3,1080,22.5,Credit Card
8.1,960,23,Cash
1.7,480,7.75,Cash
0,240,7,Credit Card
2.3,600,9.25,Cash
0.1,540,11.75,Credit Card
12.4,2160,43.5,Credit Card
1.4,420,7.25,Cash
1.4,240,6.5,Cash
0.8,300,7.5,Credit Card
6.3,1140,22.5,Credit Card
0.9,360,5.75,Cash
4.5,720,14.5,Cash
1.7,600,8,Cash
0.1,900,10.25,Cash
1.3,480,7.25,Cash
2.6,660,12.25,Credit Card
6.5,1320,20.75,Cash
0,60,3.5,Cash
1.7,660,10.25,Credit Card
0,0,14.06,Credit Card
0,660,12.5,Cash
1.3,360,10.5,Credit Card
0,0,55,Credit Card
1.8,420,7.5,Cash
1.3,480,9.25,Credit Card
0,0,53.7,Credit Card
0.7,300,5.25,Cash
0,420,8,Cash
0.6,300,5.5,Cash
2.85,540,10.25,Cash
1.4,960,9.75,Dispute
0,0,3.25,Cash
0.3,120,4.25,Cash
4.3,1620,20.4,Credit Card
0,420,7.75,Cash
0,300,4.75,Cash
0.4,240,5,Cash
4.1,420,15.9,Credit Card
2.6,720,10.25,Unknown
10.5,2040,30.5,Cash
0.6,180,4.75,Cash
0.3,420,6.75,Cash
7.3,1260,26.55,Credit Card
4.6,1320,16.25,Cash
0,120,8,Cash
0,0,50.75,Credit Card
0,0,71.5,Credit Card
1.8,720,9.5,Cash
1.3,660,12,Credit Card
0.1,600,9.25,Cash
5.4,1860,23.7,Credit Card
1.44,420,9,Credit Card
5.1,1560,18.25,Cash
0.5,480,6.25,Cash
0,180,4.5,Cash
3.9,900,13.75,Cash
1.5,780,12,Credit Card
4.6,540,15.75,Credit Card
3.6,480,14,Credit Card
2,540,11.5,Credit Card
0,0,3.25,Cash
4.7,840,15,Cash
0.6,360,5.75,Cash
0.6,240,5,Cash
1.1,1380,56.75,Credit Card
1.5,900,11.5,Credit Card
16.2,2760,54.3,Credit Card
4.2,720,16.2,Credit Card
3.1,480,11.5,Cash
0,0,55.5,Credit Card
0.5,180,4.75,Cash
3.3,1200,15.75,Cash
0,360,7.5,Cash
2,420,8.25,Credit Card
0.9,420,8.25,Cash
0.9,240,6.5,Cash
0,600,7.75,Cash
1.2,360,8.5,Credit Card
0.5,300,6,Cash
0.1,360,10.25,Credit Card
3.5,900,13,Cash
5.1,240,15,Cash
0.7,300,5.5,Cash
0.9,360,7,Cash
2,1020,12.75,Credit Card
0,0,9.75,No Charge
0,420,8,Cash
15.2,1140,52.2,Credit Card
0,1020,16.8,Credit Card
0,0,14.5,Credit Card
1.1,600,9.5,Credit Card
0,480,8,Cash
2.1,540,9,Cash
1.2,480,8.25,Credit Card
1.9,1080,12.55,Credit Card
0.6,780,8,Cash
1,300,6.25,Cash
0,0,13,Credit Card
0.7,420,5.75,Cash
0.9,300,6,Cash
0.1,480,10.75,Credit Card
0.8,240,6,Credit Card
1.3,480,8.25,Cash
0.9,240,5.5,Cash
8.7,960,28.5,Credit Card
3.3,2340,72.5,Cash
2.8,780,13.4,Credit Card
4.9,960,21.3,Credit Card
1.2,300,9.25,Credit Card
0,540,10.75,Credit Card
0.9,420,7.5,Cash
0.5,120,4.5,Cash
2.8,480,11.25,Cash
2.7,660,10.5,Cash
12.4,1260,43.2,Credit Card
2.8,660,16.25,Credit Card
10,1020,33.1,Credit Card
1.5,480,8.75,Credit Card
1.6,840,9.75,Cash
0.8,180,5.25,Cash
8,1380,23.25,Cash
3.8,1140,16.8,Credit Card
0.7,2220,38.4,Credit Card
17.5,2460,57.3,Credit Card
0,360,10.25,Credit Card
17.2,3960,49,Cash
0,180,5,Cash
4.9,1320,16.25,Credit Card
1,300,6.75,Cash
0,0,3.75,Cash
0,660,13.2,Credit Card
0,0,275,Cash
0,0,64.03,Credit Card
3.3,780,13.8,Credit Card
17.5,1860,46.75,Cash
1.3,600,9.5,Cash
0.9,240,5.75,Cash
1.2,300,6.5,Cash
0.9,240,5.75,Cash
1.7,720,9,Cash
0,180,4,Cash
2.2,480,12,Credit Card
0,480,6.25,Cash
0,420,7.5,Cash
31.4,3900,145.2,Credit Card
0.5,240,7.75,Credit Card
18.2,2460,57,Credit Card
3.1,780,12.75,Cash
1.1,1440,55.5,Cash
6.9,660,19.25,Cash
2.8,780,13,Credit Card
0,0,6.9,Credit Card
0.5,120,4.75,Cash
1.1,300,6,Cash
0,300,5.75,Cash
1.9,840,9.75,Cash
1.7,600,8.5,Cash
0,960,11,Cash
44.6,3600,137.5,Credit Card
0,0,10.5,Credit Card
1.3,360,7.5,Credit Card
0.2,960,14,Cash
0,1140,12,Cash
0,0,5.25,Cash
0,120,4.75,Cash
0.9,300,7.75,Credit Card
0,480,6.75,Cash
0.8,300,5.5,No Charge
0,0,10,Credit Card
1.4,2280,109.5,Credit Card
0.6,300,8.25,Credit Card
0,360,12.5,Credit Card
0,360,7.75,Cash
0,480,6.5,Cash
2.3,540,9,Cash
0,120,4,Cash
5.8,720,19.75,Credit Card
0,720,10.5,Cash
5.2,960,18.9,Credit Card
1.9,600,9.75,Credit Card
0.1,720,11.5,Cash
1,480,6.75,Cash
3.1,780,11.5,Cash
3.9,720,15.3,Credit Card
0.1,720,12.3,Credit Card
0,0,9,Credit Card
0.7,300,6.5,Credit Card
0.8,360,8,Credit Card
0,300,4.5,Cash
1.1,420,8.75,Credit Card
0,0,15.3,Credit Card
0,0,5.7,Credit Card
0,0,18,Credit Card
0,180,5.25,Cash
2.1,720,12.5,Credit Card
0,0,3.25,Cash
2,540,8.5,Cash
0.5,240,4.5,Cash
3.2,1080,16,Credit Card
0.1,720,10,Cash
1.8,540,8.25,Cash
0.6,240,5,Cash
0,0,6.5,Credit Card
1.1,480,7,Cash
0.7,300,9.75,Credit Card
1.3,480,9,Cash
16.2,3480,53.7,Credit Card
2.1,480,10.75,Credit Card
0.1,120,3.75,Cash
3.15,540,13.25,Credit Card
1.4,300,7.75,Cash
1,300,7,Credit Card
0.8,300,5.5,Cash
0,480,12.3,Credit Card
6.4,1560,20.25,Cash
0.1,720,11.5,Cash
5.7,1200,17.75,Cash
0.5,180,5,Credit Card
0.7,300,5.5,Cash
13.3,3000,43,Credit Card
7.2,960,25.8,Credit Card
17.6,1500,54,Credit Card
1.1,2640,61.2,Credit Card
0,0,11.1,Credit Card
0,0,55.31,Credit Card
1.1,1080,11.25,Credit Card
7.2,720,19.75,Cash
0,240,6.5,Cash
1.5,240,8.5,Credit Card
0,1260,26.7,Credit Card
3.1,660,14.7,Credit Card
19.4,1980,50,Cash
0,660,10,Credit Card
24.4,6480,64.25,Cash
0,0,11.7,Credit Card
0,420,8.5,Credit Card
3.37,840,17.19,Credit Card
8,900,27.5,Credit Card
2.7,840,12.25,Cash
0,0,6,Credit Card
3.3,780,17.25,Credit Card
0,2160,25,Cash
0.8,540,10,Credit Card
3.7,600,19.5,Credit Card
1.3,540,8.5,Cash
4.2,540,15.6,Credit Card
3.3,660,11.5,Cash
2.3,660,11.75,Credit Card
0,540,9.5,Cash
0.9,240,5.5,Cash
2.6,960,11.5,Cash
0,0,126.9,No Charge
0,180,7.75,Credit Card
7.4,780,20,Cash
2.3,360,7.45,Cash
2.3,840,10.5,Cash
0,480,8.5,Credit Card
4.35,1320,21,Credit Card
0.1,360,10,Credit Card
16.7,1560,46.25,Cash
0,480,7.5,Cash
4.8,780,14.75,Cash
0.85,300,5.75,Credit Card
0.5,60,5.5,Cash
0,420,9.75,Credit Card
3,540,10.75,Cash
1.4,360,7.75,Cash
0.8,300,8.5,Credit Card
2.7,960,13.8,Credit Card
0.4,780,21.75,Credit Card
18.2,3900,59.25,Credit Card
29,2220,70,Cash
1.9,480,10.25,Credit Card
14.2,1500,40.75,Cash
0,420,7.25,Cash
0,180,4,Cash
0.8,240,6.5,Credit Card
0,0,3.25,Cash
0.8,240,5.75,Cash
0,660,7.25,Cash
1,240,7.75,Credit Card
1,300,6,Credit Card
1.6,420,7.25,Cash
1,300,7.25,Credit Card
0.7,300,5.75,Cash
7.1,720,24,Credit Card
0.5,480,6,Cash
17.9,1380,57,Credit Card
0,0,45,Credit Card
0,0,20.4,Credit Card
1.1,180,5.75,Cash
1,300,5.75,Cash
17.9,1380,48.5,Cash
0,0,6.6,Credit Card
0.8,420,8.5,Credit Card
1.2,300,8.25,Credit Card
0,300,6,Cash
1,600,7.25,Cash
0,0,7,Credit Card
0.2,600,12.75,Cash
0,900,18.25,Cash
1.7,420,10,Credit Card
0,480,8.5,Credit Card
2.5,420,6,Cash
2.8,540,11.75,Credit Card
1.3,360,6.5,Cash
18.2,2280,60.62,Credit Card
100,300,5.75,Cash
0.1,420,7.5,Cash
1.6,600,9.5,Credit Card
0,0,12,Credit Card
0,360,10,Credit Card
1.5,480,10.25,Credit Card
0,240,7.5,Credit Card
2.4,660,12.75,Credit Card
0,0,16.25,Credit Card
3.7,1140,17.5,Credit Card
0.3,240,6.75,Credit Card
0.1,480,10,Cash
2.3,360,8.5,Cash
0.6,120,4.75,Cash
0.9,300,8.75,Credit Card
4.1,540,15.5,Credit Card
2,1020,10.75,Cash
4.6,960,15,No Charge
3.4,900,13.25,Cash
0,240,4.75,Cash
0,480,7.25,Cash
0.3,600,15.75,Cash
2,720,12.5,Credit Card
4.4,1080,14.25,Cash
0,600,8,Cash
1.5,420,7,Cash
3.1,780,14.25,Credit Card
0,120,6,Cash
1.1,420,6.5,Cash
17.4,1380,54.25,Credit Card
1.3,360,6.75,Cash
19.4,2040,51.75,Credit Card
0,540,7.25,Cash
0,540,7.75,Cash
0,0,9.43,Credit Card
0,0,7.5,Credit Card
1.2,360,6.5,Cash
0,120,4,Cash
1.9,780,12.5,Credit Card
3.2,780,16.2,Credit Card
0,0,12.3,Credit Card
8.2,960,23.5,Cash
2.8,780,13.5,Credit Card
0.4,240,7.75,Credit Card
1.9,540,8.5,Cash
12.5,3960,51.6,Credit Card
0,420,10,Credit Card
0.4,180,4.5,Cash
17.7,1440,56.7,Credit Card
0,0,4.4,Unknown
4.4,1080,18,Cash
1.8,600,8.5,Cash
0,0,6.3,Credit Card
0,0,16.8,Credit Card
0,0,40.2,Credit Card
3,1440,15.25,Cash
0,0,3.25,Cash
0.5,180,6.5,Credit Card
6.1,660,21,Credit Card
1.7,600,8.25,Cash
0,540,8.5,Credit Card
0,300,8.5,Credit Card
0.2,660,12.75,Cash
2.8,840,11.75,Credit Card
0,0,11.56,Credit Card
1.3,540,7.5,Cash
0,420,8,Credit Card
1.6,600,9.5,Cash
1.9,660,11.25,Credit Card
2.7,900,12.75,Cash
0,360,9,Credit Card
1.5,600,12.25,Credit Card
1.4,300,9,Credit Card
0.8,480,8,Credit Card
8.8,1200,29.4,Credit Card
1.2,480,7,Cash
0.9,360,7.25,Cash
0,360,6.51,Cash
3.2,540,11,Cash
3.3,660,18.25,Credit Card
0.2,120,4.75,Cash
4.1,720,12.05,Credit Card
0.1,660,10.25,Cash
19.2,1800,51.75,Cash
4.3,1320,17,Cash
3.6,1020,13,Cash
1.2,300,7.5,Cash
1.1,1260,54.6,Credit Card
4.5,1020,15,Cash
15,3060,53.4,Credit Card
0,0,60.75,Credit Card
0,420,9.25,Cash
0,420,9.3,Unknown
0,360,5.5,Cash
1.7,360,7.25,Cash
3.3,960,16.55,Credit Card
1.8,600,11,Credit Card
5.6,1440,19.25,Cash
3.1,960,15,Credit Card
0,0,6.6,Credit Card
3,480,12.5,Credit Card
7.42,0,25.59,Credit Card
1.3,780,8.5,Cash
0.4,1560,21.25,Cash
0.7,300,5.5,Cash
0.7,240,6.5,Cash
0,60,80.93,Cash
3.12,660,11.25,Cash
0,180,7,Cash
19.3,1680,58.75,Cash
2.7,480,11.5,Credit Card
1.1,480,10,Credit Card
0.1,540,11,Credit Card
0,0,19.5,Credit Card
0,1200,11.25,Cash
1.5,420,8,Cash
3.3,900,14.4,Credit Card
7.7,1680,29.05,Credit Card
0.1,840,13,Credit Card
8.4,960,28.2,Credit Card
5.6,720,17.5,Cash
0,0,6.5,Credit Card
0,300,5.75,Cash
0,120,4,Cash
0.7,420,11.5,Credit Card
3,660,14,Credit Card
4.9,840,18.3,Credit Card
1.4,720,12.25,Credit Card
7.3,780,23.7,Credit Card
2.7,660,12.25,Cash
0.3,180,4.25,Cash
2.2,660,9.5,Cash
1.2,720,10.75,Cash
0,1080,15,Cash
1.8,720,11,Credit Card
0,0,49.5,Credit Card
0.9,420,10.5,Credit Card
1,300,6.75,Cash
1.4,360,6.75,Cash
0,0,61.25,Cash
1.4,540,9.5,Cash
1.3,360,8.5,Credit Card
12.8,1500,37,Cash
23.7,2100,75,Credit Card
0,480,7.75,Credit Card
3.4,1140,13.5,Cash
13.4,1440,68.7,Credit Card
1.1,300,8.5,Credit Card
1.4,480,10,Credit Card
0.9,300,8.75,Credit Card
0.1,600,11.75,Credit Card
15.6,3660,55.93,Credit Card
2.8,780,10.75,Cash
17.7,2100,54,Credit Card
0,540,8.5,Cash
0.8,420,7.75,Cash
1.5,420,7.75,Cash
1.4,480,7.25,Cash
17.6,3840,53.5,Credit Card
0.5,180,4.75,Cash
1.7,300,7.5,Cash
0,480,8.25,Cash
0,360,8,Credit Card
2,540,10,Cash
0.7,540,8,Cash
0.2,960,15.75,Cash
0.1,840,9.75,Cash
1.1,360,10.75,Credit Card
0,0,9.25,Credit Card
3.9,720,15.3,Credit Card
3.4,900,15,Credit Card
0,0,14.1,Credit Card
0.1,540,8.25,Cash
16,3180,53.7,Credit Card
3.1,780,13.8,Credit Card
0.2,240,4.75,Cash
1.1,480,6.75,Cash
14.1,1500,43.5,Credit Card
2.6,720,12.5,Credit Card
1,420,8.25,Credit Card
5.6,1020,21.3,Credit Card
12.1,1500,44.1,Credit Card
1.1,420,7.25,Credit Card
1.5,720,8.75,Cash
0.3,900,17,Cash
0,1500,13.5,Credit Card
0.8,300,5.5,Cash
0,720,8.25,Cash
2.9,540,10,Cash
0,60,20,Credit Card
6.7,960,20,Cash
1.8,540,10.25,Credit Card
0,480,9,Cash
1.6,540,9.75,Credit Card
0.2,600,11.25,Cash
1.6,480,7.5,Cash
1.2,2460,68.9,Credit Card
18,3360,58.25,Credit Card
0,0,9.6,Credit Card
1,420,6.5,Cash
18.5,2640,60.3,Credit Card
3.1,600,10.75,Cash
0.7,300,5.5,Cash
0,180,4.75,Cash
1.8,600,8.75,Cash
19.3,1620,47.75,Cash
0.6,240,6.25,Cash
1,420,6.25,Cash
1,1200,54,Credit Card
0,240,7.5,Credit Card
0.5,180,5.75,Cash
0.6,1740,37.8,Credit Card
0.4,180,6.25,Credit Card
0.2,840,16.75,Credit Card
0.5,120,4.5,Cash
1.1,300,6.75,Cash
0,0,11.38,Credit Card
0.8,300,6.75,Credit Card
2.6,600,10,Cash
2.3,780,11.25,Cash
2.1,360,10.25,Credit Card
1.9,600,10,Cash
13.4,2820,38.5,Cash
3.2,480,9.65,Cash
0.1,420,11.5,Credit Card
3.8,1260,15.5,Cash
0,600,11.5,Credit Card
1.2,660,10,Credit Card
17.6,1380,57.9,Credit Card
5.8,1620,22.8,Credit Card
0,0,3.25,Cash
1.4,660,10.31,Credit Card
2.9,960,13.75,Credit Card
0,180,6.75,Cash
0.9,300,7.75,Credit Card
2.2,900,13.5,Credit Card
14.4,1800,49.5,Credit Card
1.2,360,6.5,Cash
2.4,840,11.75,Cash
14.6,1560,49.5,Credit Card
19.7,2340,63,Credit Card
0.8,120,5,Cash
0,480,8.75,Cash
1.2,660,10,Credit Card
1.5,780,9.25,Cash
1.4,540,10.5,Credit Card
0,0,6.3,Credit Card
1.8,480,12,Credit Card
0.5,240,5.25,Cash
2.7,720,10.5,Cash
0.9,360,6,Credit Card
5.8,1380,17.75,Cash
0.3,120,5,Cash
17.7,3060,52.5,Credit Card
1.6,660,8.5,Cash
16.3,1740,45.75,Cash
0,0,40.63,Credit Card
0.4,120,4.25,Cash
0,0,8.78,Credit Card
5.4,720,19.5,Credit Card
0,0,3.25,Cash
0,840,18.75,Cash
3.2,1020,14.5,Credit Card
0.4,180,6.25,Cash
0,0,16.2,Credit Card
0.9,300,7,Cash
1.6,480,11,Credit Card
1.6,720,12.75,Credit Card
1.3,480,8.25,Cash
1,300,7.25,Cash
19.6,4800,61.75,Cash
2.1,420,11.5,Credit Card
18.1,1500,58.8,Credit Card
0,60,5,Cash
18.1,1440,48.5,Cash
0,660,7.75,Cash
0,180,5,Cash
0.8,660,7.25,Cash
1.8,300,7.5,Cash
6.5,840,14,No Charge
0,2220,124.8,Credit Card
3.7,480,13,Cash
2.4,420,10,Cash
1,420,6.5,Cash
17.4,1440,53.1,Credit Card
0,0,62.4,Credit Card
0.7,360,6.75,Cash
1.3,300,6.5,Cash
1.7,420,9.75,Credit Card
0,0,47.7,Credit Card
2.5,960,11.25,Cash
8.5,960,24,Cash
0,480,9.25,Credit Card
3.2,540,15.9,Credit Card
0,0,8.5,Credit Card
0.9,300,5.75,Credit Card
0.5,180,8,Credit Card
17.5,1620,50.25,Credit Card
0.7,360,6,Cash
15.8,1440,40,Cash
1.9,720,9.5,Cash
0.7,180,5.25,Cash
2.3,720,10,Cash
2.1,600,12.25,Credit Card
0,420,6.25,Cash
0,240,7.5,Cash
0,420,7.5,Cash
5.1,1080,21,Credit Card
0,0,7.2,Credit Card
1.2,600,6.75,Cash
0,1080,18,Cash
0.7,240,6.25,Cash
2.9,540,10.5,Cash
1.6,540,8,Cash
1.2,420,6.75,Cash
0,0,5,Credit Card
0.6,240,10,Credit Card
1.1,360,8.25,Credit Card
0,60,3.25,Cash
0,600,10.75,Credit Card
0,180,5.85,Cash
0.7,180,5,Cash
0.9,420,6.25,Cash
1.1,300,8.25,Credit Card
1,300,7,Cash
0.86,420,9.25,Credit Card
1,1680,49,Credit Card
0,180,7.75,Credit Card
3.1,900,14.75,Credit Card
1,3000,43.5,Cash
2.2,540,9,Cash
0,0,3.25,Cash
1.2,420,6.75,Cash
0.3,60,6,Credit Card
15.6,2760,45.25,Cash
1.5,480,8.75,Credit Card
1.8,1080,12,Cash
1,420,8,Credit Card
5.1,900,19.2,Credit Card
2.5,660,11.5,Cash
0.5,180,4.75,Cash
0.5,1320,25,Credit Card
1.3,420,8.25,Cash
0.7,240,8.25,Credit Card
0,300,6.25,Cash
0.7,300,10,Credit Card
2,600,9,Cash
13.9,1140,41.25,Cash
0,600,8.25,No Charge
17.1,1140,41.5,Cash
1,300,5.75,Cash
4.2,1200,18.25,Credit Card
0,420,8.75,Credit Card
0,0,10.2,Credit Card
1,720,8.25,Cash
8.6,1320,31.25,Credit Card
2.1,480,8.25,Cash
3.2,720,14,Credit Card
17.9,1620,58.5,Credit Card
2.5,660,13.75,Credit Card
0,0,9.9,Credit Card
0.7,180,5,Cash
0.3,420,5.5,Cash
18.1,1440,49,Cash
1.1,1140,44.25,Cash
0,0,40.65,Credit Card
0,0,3.25,Cash
3.6,600,12.5,Cash
3.7,1140,14.5,Cash
0.6,360,5.75,Cash
14.2,2640,50.4,Credit Card
0.3,960,16,Cash
2.1,780,9.75,Cash
3.4,720,13.25,Credit Card
9.3,1380,26,Cash
0,0,35.4,Credit Card
13,1380,37.25,Cash
0,0,26.1,Credit Card
1,1140,53,Credit Card
2.3,600,11.5,Credit Card
14.9,2400,53.12,Credit Card
1,480,8.5,Cash
1.7,480,7.75,Cash
1.2,480,8.25,Credit Card
0.8,360,6,Cash
17.2,1320,55.8,Credit Card
3.2,1080,14.75,Credit Card
10.5,2280,33.5,Credit Card
5,1140,16,Cash
0.8,480,9.25,Credit Card
0.9,120,5.25,Cash
0,0,12.19,Credit Card
2.3,600,10.5,Cash
13.3,1560,46.5,Credit Card
0,1500,30.9,Credit Card
2.6,1380,13.25,Cash
0.9,240,6.25,Credit Card
1.9,2400,134.25,Credit Card
0,0,48.9,Credit Card
14.6,3300,42,Cash
2.4,420,9,Cash
0,540,9.5,Credit Card
0.2,900,14,Cash
0.6,300,13.27,Credit Card
0.6,420,7.75,Credit Card
2.8,660,10.75,Cash
1.1,600,7,Cash
1.2,360,7,Credit Card
17,0,56.7,Credit Card
4.9,1080,13.5,Unknown
1.7,600,8.5,Cash
17.2,4260,63.75,Credit Card
0.1,960,16,Credit Card
0.3,1020,18.5,Cash
0.6,180,5,Cash
0,0,14.4,Credit Card
0,240,7,Credit Card
0,420,8,Credit Card
0,0,11.75,Credit Card
3.1,360,12.5,Credit Card
0.9,180,8.25,Credit Card
1.1,420,6.75,Cash
1.9,420,8.25,Cash
2.2,660,12,Credit Card
2.3,660,9.25,Cash
0.1,420,10.5,Cash
1.56,420,10.5,Credit Card
0,900,17.25,Cash
1.9,720,11.25,Cash
1.6,360,8.5,Cash
0,1860,55.2,Credit Card
4.4,840,12.25,Cash
0,240,8,Credit Card
1.4,540,9.75,Credit Card
2.15,600,10.25,Credit Card
0.2,1020,14.5,Cash
2.4,660,10,Cash
1.1,360,7.75,Cash
18.5,3480,62,Credit Card
0.8,1800,46.5,Credit Card
6.9,780,23.4,Credit Card
18.5,1920,72.75,Credit Card
0,180,7.25,Credit Card
2.34,540,9.75,Cash
0,720,21.25,Credit Card
0,660,13.25,Credit Card
0.9,240,5.5,Cash
0,0,8.13,Credit Card
0.6,180,5,Cash
0,180,5.25,Cash
0,360,6.25,Credit Card
1.9,480,8,Cash
16.7,1140,46,Credit Card
0.8,360,9,Credit Card
1.1,360,6.25,Cash
0,0,51.6,Credit Card
18,3120,49.75,Cash
1.4,360,7,Credit Card
1.2,420,10.25,Credit Card
0,1740,47.75,Cash
1,300,6.75,Cash
0,0,4.25,Cash
1,300,6,Cash
3.4,840,14.25,Credit Card
0,300,5.5,Cash
0,960,22.5,Cash
0.1,420,12.3,Credit Card
0,420,8,Cash
19.6,1740,94.3,Credit Card
2,780,9.5,Cash
2.8,600,11.75,Cash
12.5,1440,48.3,Credit Card
6.7,1020,22.8,Credit Card
1.3,840,8.75,Cash
0.76,240,7.25,Credit Card
3.1,660,16,Credit Card
1,420,6.5,Cash
2.7,960,11.5,Cash
0.1,660,8.75,Cash
0,0,9.3,Credit Card
17.1,2280,54.75,Credit Card
1.4,300,6.5,Cash
0.4,240,4.75,Cash
16.9,3120,47.5,Cash
0.6,240,6,Cash
1.5,1080,10,Cash
2.4,600,9.75,Cash
15.9,1680,51.9,Credit Card
0,60,0,Cash
0.1,1020,11,Cash
1.1,540,7.25,Cash
1.9,960,13.25,Credit Card
0,0,9.1,Credit Card
0,0,10.31,Credit Card
1.1,1200,52.8,Credit Card
3.6,840,13.5,Credit Card
7.4,1860,26.87,Credit Card
0,0,7.2,Credit Card
1.4,480,8.5,Cash
1.6,660,9.25,Cash
0,0,43.2,Credit Card
25.1,1740,50.7,Credit Card
18,1860,54.9,Credit Card
15.9,1380,40.5,Cash
0.9,1560,37.75,Cash
13.1,3060,53.75,Cash
0.4,300,6.25,Cash
1.3,480,7.25,Cash
0.8,1500,38.75,Credit Card
0.3,120,4,Cash
1,480,10.75,Credit Card
0.1,660,12.3,Credit Card
2.8,960,12.25,Cash
1.6,480,10.5,No Charge
1.8,420,8,Cash
0.4,120,5,Cash
0,0,8.7,Credit Card
19.6,1860,50.57,Cash
0.92,360,9.25,Credit Card
0.8,240,8.5,Credit Card
0,1500,19.75,Cash
0.4,1200,25.5,Credit Card
10.1,1740,32.75,Cash
0.2,540,18.5,Credit Card
5.2,1020,19.8,Credit Card
4.1,1200,19.68,Credit Card
5.5,840,20.95,Credit Card
1.5,300,8,Cash
0.8,300,4.25,Cash
0,0,9.75,Credit Card
1.2,300,7.5,Cash
0.3,1200,29.05,Credit Card
0,360,7,Cash
7.6,1080,25.5,Credit Card
3.3,780,12.25,Cash
0,840,11,Cash
0.8,300,7.5,Credit Card
2.7,1200,15.6,Credit Card
0.6,300,6.75,Cash
0,300,5.25,Cash
0.2,660,11.5,Cash
0,600,10,Credit Card
4.6,540,17.1,Credit Card
3.4,600,14.35,Credit Card
0,0,54.9,Credit Card
0,0,8.7,Credit Card
1.3,420,7,Cash
40.2,3900,99.25,Cash
6.2,780,21.3,Credit Card
0.9,360,8.25,Credit Card
1.4,360,8,Credit Card
0.93,300,5.75,Credit Card
0,0,21.3,Credit Card
0,0,3.25,Cash
1.3,420,7.75,Cash
0,420,6.25,Cash
1.1,780,8.5,Cash
0,0,55.94,No Charge
0,0,58.2,Credit Card
3.7,720,13,Cash
1,240,6,Cash
0.2,780,17.1,Credit Card
10.7,1440,34.25,Credit Card
6.5,840,18.5,Cash
7.7,1440,23.25,Dispute
0,840,13.5,Cash
0.9,540,7,Cash
0.4,120,6.5,Credit Card
15.2,1320,47.25,Credit Card
0,240,6.5,Cash
18.3,1320,56.55,Credit Card
6.2,720,21.9,Credit Card
0,1020,15,Credit Card
2.2,540,9,Cash
3.5,1140,14.25,Cash
2.72,600,10.75,Cash
17.3,4080,50.5,Cash
0.7,180,5,Cash
6.9,1500,26.1,Credit Card
0,420,9,Cash
5.1,2100,22.5,Cash
0.5,180,5,Cash
0.8,180,7.25,Credit Card
1.8,600,8.5,Cash
1.1,360,7.7,Credit Card
0,0,3.25,Cash
0.8,120,5.25,Cash
2,420,7.75,Cash
0.7,240,4.25,Cash
0,0,5.94,Credit Card
6.7,780,24.68,Credit Card
5.8,900,17.75,Cash
0,1620,26,Credit Card
1.7,480,8,Cash
14.9,1620,38,Cash
0,1020,33,Credit Card
18.8,1500,60.3,Credit Card
0.4,180,5.5,Credit Card
0.9,300,6,Cash
0,300,8,Credit Card
0.9,300,5.75,Cash
1.3,180,6.25,Cash
1.1,300,7.75,Credit Card
0,0,46.56,Credit Card
3.4,720,13.75,Credit Card
0.9,360,8,Cash
